aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
http://www.awin1.com/pclick.php?p=3808389851&a=295295&m=6901,"TV OLED 55'' LG 55EG910V   Barre de son incurvée LG LAS855M",3808389851,RSYS:9:4982646,http://s1.static69.com/hifi/images/produits/large/BUN46941.jpg,"55 pouces  139 cm   OLED Full HD   SMART TV WebOS 2.0   WiFi   Cinema Screen   3D   HDMI   Son Ultra Surround","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1450.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3808389851&a=295295&m=6901,fr,,EUR1450.00,16437
http://www.awin1.com/pclick.php?p=6591171769&a=295295&m=6901,"FUNBEE   Panier de Basket Ajustable   OFUN145",6591171769,MP-00005M25077124,//dam-static.rueducommerce.fr/medias/5d603968118a38348112eb24b3a3236a/p_150x150/u-22869525.jpg,"Panier de basket avec hauteur réglable de 1m30 à 1m78. Il est totalement sécurisé car tout en plastique. Ballon PVC 18 cm et pompe inclus. Dimension du produit : 40 x 30 x 178 cm.","Basketball / Matériel / Equipement du terrain",37.71,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=6591171769&a=295295&m=6901,fr,,EUR37.71,16437
http://www.awin1.com/pclick.php?p=3812283755&a=295295&m=6901,"Moniteur TV LED 22''  55cm    22MT41DF",3812283755,RSYS:9:4982895,http://s1.static69.com/hifi/images/produits/large/75df1942038d31288528b94b2fab754a.jpg,"TV LED 22&rsquo;&rsquo;   Dalle IPS  R&eacute;solution HDTV 1080p  1920x1080   HDMI, USB 2.0  Haut parleurs int&eacute;gr&eacute;s  2x5W   Lecture directe des fichiers audio/vid&eacute;o/photo via USB","TV et Lecteurs DVD / TV LED / TV LED 29'' et moins",129.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3812283755&a=295295&m=6901,fr,,EUR129.99,16437
http://www.awin1.com/pclick.php?p=3860211453&a=295295&m=6901,"Console enfant Storio Tv   183605",3860211453,MP-001AEM24271922,//dam-static.rueducommerce.fr/medias/4ea119b092733a11955295b52775f811/p_150x150/1cbbcbb509a23f289b391f979e1b337c.jpg,"La console &eacute;ducative de salon des petits pour jouer et apprendre avec ses h&eacute;ros pr&eacute;f&eacute;r&eacute;s!La&nbsp;nouvelle console TV &eacute;ducative qui va plaire aux petits et aux parents!Storio TV est la toute nouvelle console ludo &eacute;ducative sp&eacute;cialement con&ccedil;ue par VTech pour les&nbsp;enfants!La Storio TV se branche &agrave; la t&eacute;l&eacute;vision pour une exp&eacute;rience de jeu unique et 'grand format'&nbsp;gr&acirc;ce au c&acirc;ble HDMI inclus  r&eacute;solution HD Gr&acirc;ce &agrave; sa connexion Wi Fi, la console est &eacute;volutive et vous permet de t&eacute;l&eacute;charger plus de 1000&nbsp;contenus : des jeux, des dessins anim&eacute;s, musiques, et bien plus encore depuis l'Explor@ Park.&Eacute;volutif avec l'&acirc;ge de l'enfant.Mode multi joueurs pour partager ses &eacute;motions &agrave; plusieurs!Avec Storio TV, jouez en famille ou&nbsp;entre amis tout en faisant des d&eacute;couvertes! Compatible avec les cartouches de jeux storio HD pour&nbsp;jouer et apprendre avec ses h&eacute;ros pr&eacute;f&eacute;r&eacute;s. Certains jeux sont compatibles avec le smartphone des parents: interaction pendant que l'enfant&nbsp;joue et participation active &agrave; son d&eacute;veloppement et son apprentissage.  M&eacute;moire interne de 8 Go et port micro USB inclus. Manette sans fil pour gauchers ou droitier avec dragonne. Jusqu'&agrave; 4 profils d'utilisateurs. Possibilit&eacute; de jouer &agrave; plusieurs avec des manettes suppl&eacute;mentaires  non incluses   Gr&acirc;ce &agrave; la liseuse et aux e books,votre enfant peut lire et d&eacute;velopper son vocabulaire.L&rsquo;enfant apprend les lettres, les mots et enrichit son vocabulaire gr&acirc;ce aux animations et aux&nbsp;effets sonores. Votre enfant d&eacute;veloppe sa coordination main/&oelig;il gr&acirc;ce &agrave; la manette et aux jeux d'action qui&nbsp;utilisent le capteur de mouvement de la manette.Votre enfant exerce sa m&eacute;moire avec des activit&eacute;s de compr&eacute;hension de texte, d&eacute;veloppe son&nbsp;sens de l'observation et son orthographe, apprend les formes, les couleurs, les instruments de&nbsp;musique, ou les chiffres et les lettres. Votre enfant d&eacute;veloppe alors son imagination ; les m&eacute;lodies, les effets sonores et les animations encouragent le jeu et l&rsquo;apprentissage.L'enfant stimule sa vue en regardant ses dessins anim&eacute;s et les vid&eacute;os qu'il peut charger sur laconsole, d&eacute;veloppe la logique et la m&eacute;moire gr&acirc;ce &agrave; des activit&eacute;s d&rsquo;observation et de m&eacute;morisation.Il d&eacute;couvre les math&eacute;matiques, les suites logiques et s&rsquo;entra&icirc;ne au calcul. Storio TV permet de d&eacute;couvrir les formes, les comparaisons, les suites logiques, les additions et lessoustractions simples. Contenu :  1 console Storio 1 manette de jeu sans fil 1 c&acirc;ble HDMI 1 cartouche 1 transformateur secteur 1 cordon d'attache 1 guide de d&eacute;marrage rapide&nbsp;","Jeux & Jouets / Multimédia / Jouet électronique enfant",89.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3860211453&a=295295&m=6901,fr,,EUR89.90,16437
http://www.awin1.com/pclick.php?p=3815391721&a=295295&m=6901,"Moniteur LED 28 TNT",3815391721,RSYS:9:4982905,http://s1.static69.com/hifi/images/produits/large/3f2d23c00d473f4babece24596d1a11f.jpg,"Optez pour la qualit&eacute; avec ce t&eacute;l&eacute;viseur LED sign&eacute; LG d'une taille de 70 cm.","TV et Lecteurs DVD / TV LED / TV LED 29'' et moins",169.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3815391721&a=295295&m=6901,fr,,EUR169.90,16437
http://www.awin1.com/pclick.php?p=3864322549&a=295295&m=6901,"Trancheuse électrique MMS208 16",3864322549,MP-003E0M28322924,//dam-static.rueducommerce.fr/medias/1b777f04b99c324f99765b332e67db4f/p_150x150/mms208-16-front.jpg,"Mandine va enchanter votre cuisine.&nbsp; Parce que la cuisine doit &ecirc;tre gaie, doit &ecirc;tre belle et bien s&ucirc;r bonne, une &eacute;quipe de designers et di?&eacute;rents sp&eacute;cialistes, tous amoureux de la cuisine, ont cr&eacute;&eacute; Mandine. &nbsp;","Electroménager / Préparation culinaire / Trancheuse",64.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3864322549&a=295295&m=6901,fr,,EUR64.90,16437
http://www.awin1.com/pclick.php?p=3815774419&a=295295&m=6901,"LG   TV LED 49''  123cm    49UH664V",3815774419,RSYS:9:4982910,http://s1.static69.com/hifi/images/produits/large/5b99bb195a4331bb824cf50a6b5a49d9.jpg,"Optez pour la qualit&eacute; avec ce t&eacute;l&eacute;viseur 4K UHD LED sign&eacute; LG ! D'une taille de 123 cm, il est dot&eacute; de la fonction Smart TV  webOS 3.0 .","TV et Lecteurs DVD / TV LED / TV LED de 46'' à 49''",529.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,14.99,http://www.awin1.com/pclick.php?p=3815774419&a=295295&m=6901,fr,,EUR529.99,16437
http://www.awin1.com/pclick.php?p=3799387667&a=295295&m=6901,"Mini mallette Doc & Acc   5674",3799387667,MP-00471M18184094,//dam-static.rueducommerce.fr/medias/93265f3944b73775adcadb6fa00560e5/p_150x150/7b6a0eabfa94317dae4346cf9987a967.jpg,"Une fantastique petite mallette avec Doc et ses accessoires.Et surprise&hellip;en ouvrant la mallette, d&eacute;couvre un lit et le livre des Boo Boos.Figurine Doc 8 cm et C&acirc;line 6 cm incluses.","Jeux & Jouets / Poupées & Poupons / Mini-poupées",11.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799387667&a=295295&m=6901,fr,,EUR11.99,16437
http://www.awin1.com/pclick.php?p=3815774423&a=295295&m=6901,"LG   Home Cinema 4.2   LHB675",3815774423,RSYS:9:4983055,http://s1.static69.com/hifi/images/produits/large/904ed5d4b60933608a0bf623d264e33a.jpg,"Home Cinema 4.2   Puissance 1000W   lecteur Blu Ray 3D   Bluetooth   Multiroom","TV et Lecteurs DVD / Home-cinéma / Pack Enceintes Home Cinéma",299.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3815774423&a=295295&m=6901,fr,,EUR299.90,16437
http://www.awin1.com/pclick.php?p=3799386069&a=295295&m=6901,"Lot de 4 culottes échancrées CHIC Taï",3799386069,MP-004C4M26843034,//dam-static.rueducommerce.fr/medias/d18b580ee4ec33a7b636108c562c3cfc/p_150x150/slw-sloggi-chic-tai-10071654-0003-1.jpg,"Lot de 4 culottes CHIC Ta&iuml;&nbsp; &eacute;chancr&eacute;es en coton majoritaire et Lycra avec large &eacute;lastique plat &agrave; la ceinture pour une tenue parfaite. Coloris blancDisponible de la taille 38 &agrave; 50Composition: 85% coton  10% polyamide  &nbsp; 5% &eacute;lasthanne.","Mode Femme / Lingerie / Culottes",28.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799386069&a=295295&m=6901,fr,,EUR28.90,16437
http://www.awin1.com/pclick.php?p=3824260321&a=295295&m=6901,"PHILIPS   TV LED 24  61cm    24PHS4031",3824260321,RSYS:9:4983085,http://s1.static69.com/hifi/images/produits/large/d08daf1f83483ae1a199835beba6b54a.jpg,"Full HD  1920x1080   2xHDMI   1xUSB   Tuner satellite","TV et Lecteurs DVD / TV LED / TV LED 29'' et moins",134.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3824260321&a=295295&m=6901,fr,,EUR134.99,16437
http://www.awin1.com/pclick.php?p=3823176859&a=295295&m=6901,"Batteur HT410121",3823176859,MP-004F4M5411656,//dam-static.rueducommerce.fr/medias/6c3157a2bb57331fb2836eb4491fb831/p_150x150/c9ca0145c7cb309083c4a58342501334.jpg,"Caract&eacute;ristiques du&nbsp;batteur&nbsp;: &nbsp;  Mod&egrave;le : Prep'line Coloris : blanc Puissance : 450 W 5 vitesses et 1 touche turbo Livr&eacute; avec 1 jeu de fouets m&eacute;talliques galb&eacute;s  mayonnaise, chantilly, oeufs en neige  et 1 jeu de p&eacute;trins m&eacute;talliques pour les p&acirc;tes plus lourdes  cakes, etc,,,  Bouton d'&eacute;jection des accessoires  &nbsp;","Electroménager / Préparation culinaire / Mixeur, batteur",34.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3823176859&a=295295&m=6901,fr,,EUR34.99,16437
http://www.awin1.com/pclick.php?p=3815774411&a=295295&m=6901,"TV LED 40  101cm    UE40K5100",3815774411,RSYS:9:4983089,http://s1.static69.com/hifi/images/produits/large/cfea2c8ff12f3774b10fbeea315685c4.jpg,"Full HD  1920x1080    2xHDMI   USB   Slim Design","TV et Lecteurs DVD / TV LED / TV LED de 40'' à 45''",296.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,14.99,http://www.awin1.com/pclick.php?p=3815774411&a=295295&m=6901,fr,,EUR296.99,16437
http://www.awin1.com/pclick.php?p=3799387329&a=295295&m=6901,"Parure acier et carbone",3799387329,MP-0076FM22767616,//dam-static.rueducommerce.fr/medias/19f500e440f436c3a17d2cbdc2683d8b/p_150x150/7ffaae21bd193bd2a1b3a105a1b41938.jpg,"Parure pour homme compos&eacute;e d'un collier et d'un bracelet en acier et carbone.Cha&icirc;ne acier en maille gourmette a&eacute;r&eacute;e, longueur 50 cm et fermoir mousqueton. Pendentif plaque acier et carbone, dimensions hors b&eacute;li&egrave;re : 3.3 x 2.1 cm. Poids du collier : 14 g.Bracelet acier et carbone, longueur 21 cm   largeur 1 cm   fermoir &eacute;chelle. Poids du bracelet : 38 g.La parure est livr&eacute;e en coffret avec certificat d'authenticit&eacute;.","Mode Homme / Bijouterie Homme / Chaînes, colliers",39.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799387329&a=295295&m=6901,fr,,EUR39.90,16437
http://www.awin1.com/pclick.php?p=3835543421&a=295295&m=6901,"BENQ   Vidéoprojecteur courte focale   W1210ST",3835543421,RSYS:9:4983645,http://s1.static69.com/hifi/images/produits/large/81e2af42dc3939f7a8436dadc5749d7a.jpg,"Transformez votre salon en zone de jeu  Vous pouvez maintenant profiter de vos jeux sur consoles pr&eacute;f&eacute;r&eacute;s sur grand &eacute;cran, dans le confort de votre maison. Qu'il s'agisse de jouer &agrave; Halo TM sur la Xbox One TM ou &agrave; Overwatch TM sur la PS4 TM, le W1210ST de BenQ vous offre une exp&eacute;rience de jeu compl&egrave;tement immersive. Le faible d&eacute;calage en entr&eacute;e du W1210ST garantit une grande r&eacute;activit&eacute; qui vous permet de prendre des initiatives dans vos d&eacute;placements. La technologie &agrave; courte focale et le grand zoom 1,2 permettent de placer le projecteur dans de petits espaces sans contrainte d'installation. Savourez l'exp&eacute;rience cin&eacute;matographique immersive aux visuels en Full HD 1080P &agrave; couper le souffle pendant que la roue chromatique &agrave; 6 segments RVBRVB vous offre les couleurs authentiques des sublimes visuels.","TV et Lecteurs DVD / Vidéoprojecteur / Vidéoprojecteurs",949.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,0.00,http://www.awin1.com/pclick.php?p=3835543421&a=295295&m=6901,fr,,EUR949.99,16437
http://www.awin1.com/pclick.php?p=3836388093&a=295295&m=6901,"Culotte noire Action Minceur",3836388093,MP-007A0M28094976,//dam-static.rueducommerce.fr/medias/6c90741629fb3f6cb81ad07f961efc4f/p_150x150/04jr-cl-noir-face.jpg,"Culotte noire Action Minceur Pour une silhouette remodel&eacute;e instantan&eacute;ment. Composition : 73% Polyamide, 27% ElasthanneLavage &agrave; la machine 30&deg; maximum / S&egrave;che linge interdit / Chlorage interdit / Pas de repassage, ni de vapeur / Aucun nettoyage &agrave; sec possible.","Mode Femme / Lingerie / Culottes",21.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3836388093&a=295295&m=6901,fr,,EUR21.90,16437
http://www.awin1.com/pclick.php?p=3850368671&a=295295&m=6901,"TV LED 55'' 4K UHD Curved Smart TV Samsung UE55KU6640   Nvidia Shield ATV Pro",3850368671,RSYS:9:4985199,http://s1.static69.com/hifi/images/../../images/bundles/large/BUN47248.jpg,"TV LED 55 pouces   4K UHD   incurv&eacute;e   Smart TV   Wifi.","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1799.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3850368671&a=295295&m=6901,fr,,EUR1799.00,16437
http://www.awin1.com/pclick.php?p=3799388503&a=295295&m=6901,"Dory   Ardoise magique   15140.0",3799388503,MP-00944M26259424,//dam-static.rueducommerce.fr/medias/56b568b4e9de382f910171b8fec6ee23/p_150x150/15140-main.jpg,"&bull; Avec le tableau magn&eacute;tique de Dory tu pourras dessiner autant de fois que tu le souhaiteras gr&acirc;ce au stylo magique.&bull; Une poign&eacute;e pratique pour l&rsquo;emmener partout avec toi.&bull; Plusieurs tampons pour enrichir tes cr&eacute;ations.&bull; Avec la r&eacute;glette le dessin dispara&icirc;tra commepar magie.","Jeux & Jouets / Jeux artistiques / Ardoises et tableaux",10.49,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799388503&a=295295&m=6901,fr,,EUR10.49,16437
http://www.awin1.com/pclick.php?p=3850368681&a=295295&m=6901,"TV LED 55'' Full HD Smart TV 3D 55EG910V   Nvidia Shield ATV Pro",3850368681,RSYS:9:4985205,http://s1.static69.com/hifi/images/../../images/bundles/large/BUN47249.jpg,"Optez pour la haute technologie avec ce t&eacute;l&eacute;viseur Oled sign&eacute; LG&nbsp;!","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1490.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3850368681&a=295295&m=6901,fr,,EUR1490.00,16437
http://www.awin1.com/pclick.php?p=3799386343&a=295295&m=6901,"Genius 9000 Black Brosse À Dents Électrique Par Braun",3799386343,MP-00944M26259428,//dam-static.rueducommerce.fr/medias/d94a62f1a6b23c4d8755ca3f77bbc835/p_150x150/4210201157526-1.jpg,"La brosse &agrave; dents &eacute;lectrique r&eacute;volutionnaire Genius 9000 Black est dot&eacute;e d&rsquo;une brossette ronde d&rsquo;inspiration professionnelle, qui &eacute;pouse le contour de chaque dent gr&acirc;ce &agrave; une technologie combinant oscillations, rotations et pulsations pour &eacute;liminer jusqu&rsquo;&agrave; 100&nbsp;% de plaque en plus qu&rsquo;une brosse &agrave; dents manuelle traditionnelle. Con&ccedil;ue pour vous aider &agrave; vous brosser les dents selon les recommandations des dentistes, cette brosse se connecte &agrave; l&rsquo;application mobile Oral B via la technologie Bluetooth pour vous offrir des informations personnalis&eacute;es en temps r&eacute;el. Ces informations comprennent notamment des conseils sur le temps de brossage recommand&eacute; de 2&nbsp;minutes, le triple contr&ocirc;le de pression pour prot&eacute;ger vos gencives d&rsquo;un brossage excessif et la technologie avanc&eacute;e de d&eacute;tection de position pour que vous ne manquiez jamais aucune zone de brossage. La fonction SmartRing 360&nbsp;&deg; avec lumi&egrave;res LED vous permet de personnaliser votre exp&eacute;rience de brossage. Con&ccedil;ue et optimis&eacute;e par Braun, et pr&eacute;sent&eacute;e par Oral B, la marque qui a lanc&eacute; sa premi&egrave;re brosse &agrave; dents &eacute;lectrique sonique en 1963 et la technologie d&rsquo;oscillations, de rotations et de pulsations en 1998, elle reste aujourd&rsquo;hui la marque la plus utilis&eacute;e et recommand&eacute;e par les dentistes eux m&ecirc;mes dans le monde. Disponible en 2&nbsp;couleurs&nbsp;: noir ou blanc.   Technologie 3D : 8800 mouvements/min   40 000 Pulsations/min   Brossettes : CrossAction, sensitive , 3D White, FlossAction  Minuteur Professionnel : 4x30s  Modes de brossage : Standard, Soin des gencives, douceur, Blancheur, Pro Clean, nettoyage de la langue  D&eacute;tecteur de position  Indicateur de charge: 3 leds  Smartring : Indicateur lumineux de pression  Base de chargement avec rangement pour 4 brossettes  Etui de voyage luxe  chargeur USB  Porte Smartphone mural  Connectivit&eacute; Bluetooth  12 jours d&rsquo;autonomie","Electroménager / Soin du corps / Brosse à dents électrique",160.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799386343&a=295295&m=6901,fr,,EUR160.99,16437
http://www.awin1.com/pclick.php?p=3854300643&a=295295&m=6901,"TV 55'' OLED Curve 55EG910   Nvidia Shield ATV",3854300643,RSYS:9:4985206,http://s1.static69.com/hifi/images/../../images/bundles/large/BUN47425.jpg,"55 pouces  139 cm   OLED Full HD   SMART TV WebOS 2.0   WiFi   Cinema Screen   3D   HDMI   Son Ultra Surround","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1390.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3854300643&a=295295&m=6901,fr,,EUR1390.00,16437
http://www.awin1.com/pclick.php?p=3799386337&a=295295&m=6901,"Brosse à dents électrique Genius 8000S",3799386337,MP-00944M26259430,//dam-static.rueducommerce.fr/medias/131ac23063283382a792d7b87ba200bf/p_150x150/genius-8000s.jpg,"Livr&eacute; avec : Notice, Trousse de voyage: 1, Chargeur port USB: 1, Brosse &agrave; dent: 1, Brossette: 3, Base de recharge et rangement: 1, Porte smartphone","Electroménager / Soin du corps / Brosse à dents électrique",166.90,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799386337&a=295295&m=6901,fr,,EUR166.90,16437
http://www.awin1.com/pclick.php?p=3850368691&a=295295&m=6901,"TV LED 78'' 4K UHD incurvé Smart TV Samsung UE78KU6500   Nvidia Shield ATV Pro",3850368691,RSYS:9:4985212,http://s1.static69.com/hifi/images/../../images/bundles/large/BUN47254.jpg,"TV LED 78 pouces &nbsp; 198 cm   &nbsp;4K UHD   Incurv&eacute;e   Smart TV","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",3990.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3850368691&a=295295&m=6901,fr,,EUR3990.00,16437
http://www.awin1.com/pclick.php?p=3799386335&a=295295&m=6901,"Smart Series 4000 3D White Brosse à Dents Électrique Par Braun",3799386335,MP-00944M26259434,//dam-static.rueducommerce.fr/medias/25bc10af47313122b3025e710cb9f412/p_150x150/4210201157670-1.jpg,"La brosse &agrave; dents &eacute;lectrique Oral B Smart Series&nbsp;4000 3DWhite associe la technologie de nettoyage &agrave; la connectivit&eacute; Bluetooth avec l&rsquo;application Oral B pour smartphone afin de vous offrir des conseils en temps r&eacute;el sur vos habitudes de brossage. Ces recommandations peuvent par ailleurs &ecirc;tre personnalis&eacute;es par votre dentiste. La brossette ronde d&rsquo;inspiration professionnelle combine des oscillations, rotations et pulsations pour d&eacute;coller et retirer jusqu&rsquo;&agrave; 100&nbsp;% de plaque dentaire suppl&eacute;mentaire par rapport &agrave; une brosse &agrave; dents manuelle. La cupule de polissage sp&eacute;ciale, quant &agrave; elle, retire les taches en surface pour des dents plus blanches d&egrave;s le premier&nbsp;jour. Le capteur de pression s&rsquo;allume d&egrave;s que vous exercez une pression trop &eacute;lev&eacute;e et permet d&rsquo;&eacute;viter un brossage excessif, voire agressif. Cette brosse &agrave; dents est dot&eacute;e de trois&nbsp;modes&nbsp;: standard, douceur et blancheur. Elle comporte &eacute;galement un minuteur qui vous aide &agrave; respecter le temps de brossage de 2&nbsp;minutes recommand&eacute; par les dentistes.   Technologie 3D : 8800 Oscillations/min   40 000 Pulsations/min   Brossettes : 3D White, CrossAction  Minuteur Professionnel : 4x30s  3 modes de brossage : Standard, Blancheur, douceur  Indicateur de charge : 2 leds  Indicateur de pression lumineux  s&rsquo;allume si la pression exerc&eacute;e au brossage est trop forte   Base de chargement avec rangement pour 4 brossettes  Connectivit&eacute; Bluetooth","Electroménager / Soin du corps / Brosse à dents électrique",100.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799386335&a=295295&m=6901,fr,,EUR100.00,16437
http://www.awin1.com/pclick.php?p=3850368673&a=295295&m=6901,"TV LED 55'' 4K UHD incurvé Smart TV Samsung UE55KU6500   Console Xbox One S 500go   Abo Xbox One Live Gold 12 mois",3850368673,RSYS:9:4985213,http://s1.static69.com/hifi/images/produits/large/BUN47313.jpg,"TV LED 55 pouces   &nbsp;4K UHD   Incurv&eacute;e   Smart TV","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1599.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3850368673&a=295295&m=6901,fr,,EUR1599.00,16437
http://www.awin1.com/pclick.php?p=3799386333&a=295295&m=6901,"Smart Series 4000 Sensi Clean Brosse à Dents Électrique Par Braun",3799386333,MP-00944M26259438,//dam-static.rueducommerce.fr/medias/4c33f0f3c6e53595b28dce499e9f420f/p_150x150/4210201157694-1.jpg,"La brosse &agrave; dents &eacute;lectrique Oral B&nbsp;Smart Series 4000 Sensi Clean associe la technologie de nettoyage &agrave; la connectivit&eacute; Bluetooth avec l&rsquo;application smartphone Oral B afin de vous offrir des conseils en temps r&eacute;el sur vos habitudes de brossage. Ces recommandations peuvent par ailleurs &ecirc;tre personnalis&eacute;es par votre dentiste. La brossette ronde d&rsquo;inspiration professionnelle combine des oscillations, rotations et pulsations pour d&eacute;coller et retirer jusqu&rsquo;&agrave; 100&nbsp;% de plaque dentaire suppl&eacute;mentaire par rapport &agrave; une brosse &agrave; dents manuelle, tandis que les poils extra doux offrent un nettoyage sup&eacute;rieur et d&eacute;licat. Le capteur de pression s&rsquo;allume d&egrave;s que vous exercez une pression trop &eacute;lev&eacute;e et permet d&rsquo;&eacute;viter un brossage excessif, voire agressif. Cette brosse &agrave; dents est dot&eacute;e de trois&nbsp;modes&nbsp;: standard, soin des gencives et douceur. Elle comporte &eacute;galement un minuteur qui vous aide &agrave; respecter le temps de brossage de 2&nbsp;minutes recommand&eacute; par les dentistes.   Technologie 3D : 8800 Oscillations/min   40 000 Pulsations/min   Brossettes : Sensitive, CrossAction  Minuteur Professionnel : 4x30s  3 modes de brossage : Standard, Soin des gencives, douceur  Indicateur de charge : 2 leds  Indicateur de pression lumineux  s&rsquo;allume si la pression exerc&eacute;e au brossage est trop forte   Base de chargement avec rangement pour 4 brossettes  Connectivit&eacute; Bluetooth","Electroménager / Soin du corps / Brosse à dents électrique",99.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799386333&a=295295&m=6901,fr,,EUR99.00,16437
http://www.awin1.com/pclick.php?p=3850368685&a=295295&m=6901,"TV LED 65'' 4K UHD incurvé Smart TV Samsung UE65KU6500   Nvidia Shield ATV",3850368685,RSYS:9:4985214,http://s1.static69.com/hifi/images/../../images/bundles/large/BUN47256.jpg,"TV LED 65 pouces   &nbsp;4K UHD   Incurv&eacute;e   Smart TV","TV et Lecteurs DVD / TV LED / TV LED de 50'' et plus",1549.99,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,19.99,http://www.awin1.com/pclick.php?p=3850368685&a=295295&m=6901,fr,,EUR1549.99,16437
http://www.awin1.com/pclick.php?p=3799389341&a=295295&m=6901,"Abri de piscine gonflable   450 x 433 x 250 cm     PVC   Bleu",3799389341,MP-00DDCM25416006,//dam-static.rueducommerce.fr/medias/a9a29983a827391ab8e6f1640396dbf9/p_150x150/u-22519347.jpg,"Mettez à l'abri du soleil, du vent et de la pluie vos enfants grâce à ce pool House ! Pliable, il se range et se déploie facilement. Epaisseur: 0,12mm. Matière: pvc. Dimensions: 450 x 433 x 250 cm.","Aménagement extérieur / Abris & Garages / Abris en PVC",169.00,"Rue du Commerce FR",6901,,0,http://images.productserve.com/noimage.gif?i=295295,EUR,,6.99,http://www.awin1.com/pclick.php?p=3799389341&a=295295&m=6901,fr,,EUR169.00,16437
